time,open,high,low,close,SMA #1,SMA #2,SMA #3,SMA #4,SMA #5,SMA #6,SMA #7,SMA #8,SMA #9,SMA #10,EMA,Smoothing Line,MA,Smoothing Line,EMA 21,EMA 25,EMA 30,EMA 35,EMA 40,EMA 45,EMA 50,EMA 55,EMA 200,LONG,SHORT,DEMA,Volume,Volume MA
1993-05-10T04:00:00+07:00,1.4271,1.4609,1.4264999999999999,1.4586,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-11T04:00:00+07:00,1.4586,1.4681,1.4515,1.4601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-12T04:00:00+07:00,1.4601,1.4691,1.4579,1.4646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-13T04:00:00+07:00,1.4646,1.4681,1.4549,1.4571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-14T04:00:00+07:00,1.4571,1.4656,1.4485999999999999,1.4536,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-17T04:00:00+07:00,1.4536,1.4716,1.4484,1.4661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-18T04:00:00+07:00,1.4661,1.4871,1.4651,1.4821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-19T04:00:00+07:00,1.4821,1.4821,1.4671,1.4771,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-20T04:00:00+07:00,1.4771,1.4771,1.4616,1.4681,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4652666666666667,NaN,1.4652666666666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-21T04:00:00+07:00,1.4681,1.4771,1.4657,1.4711,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4664333333333335,NaN,1.4666555555555556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-24T04:00:00+07:00,1.4711,1.4806,1.4651,1.4726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4676666666666667,NaN,1.4680444444444445,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-25T04:00:00+07:00,1.4726,1.4726,1.4564,1.4566,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4654533333333333,NaN,1.4671555555555555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-26T04:00:00+07:00,1.4566,1.4653,1.4516,1.4636,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4650826666666665,1.4659805333333333,1.4678777777777778,1.467,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-27T04:00:00+07:00,1.4636,1.4636,1.4276,1.4346,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4589861333333332,1.4647244266666666,1.4657666666666667,1.4670999999999998,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-28T04:00:00+07:00,1.4346,1.4421,1.4161,1.4211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4514089066666664,1.4617195413333333,1.4607666666666668,1.4659222222222223,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-05-31T04:00:00+07:00,1.4211,1.4241,1.4186,1.4211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4453471253333332,1.4572556330666664,1.453988888888889,1.463111111111111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,NaN
1993-06-01T04:00:00+07:00,1.4211,1.428,1.4156,1.4246,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4411977002666665,1.4524045064533333,1.4481555555555556,1.4593111111111112,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4238573413925923,0,NaN
1993-06-02T04:00:00+07:00,1.4246,1.4306,1.4151,1.4236,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4376781602133333,1.4469236051626666,1.4432111111111112,1.4543777777777778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4209902410714075,0,NaN
1993-06-03T04:00:00+07:00,1.4236,1.4328,1.4194,1.4311,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4363625281706667,1.4423988841301332,1.438766666666667,1.448977777777778,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4219596872229927,0,NaN
1993-06-04T04:00:00+07:00,1.4311,1.4671,1.4251,1.4641,1.453575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4419100225365333,1.4404991073041065,1.4378222222222226,1.4443888888888892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4348257452710875,0,0
1993-06-07T04:00:00+07:00,1.4641,1.4656,1.4536,1.4536,1.453325,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4442480180292268,1.4402792858432854,1.437488888888889,1.441088888888889,1.4535761904761904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.440450992611025,0,0
1993-06-08T04:00:00+07:00,1.4536,1.4646,1.4501,1.4606,1.45335,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4475184144233815,1.4415434286746283,1.4371555555555557,1.438888888888889,1.4542147186147185,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4470971112041437,0,0
1993-06-09T04:00:00+07:00,1.4606,1.4784,1.4586,1.4761,1.453925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.453234731538705,1.4446547429397025,1.441766666666667,1.4386,1.456204289649744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4574707426555737,0,0
1993-06-10T04:00:00+07:00,1.4761,1.4766,1.4601,1.4616,1.45415,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.454907785230964,1.4483637943517622,1.446266666666667,1.4401000000000002,1.4566948087724945,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.459635037078266,0,0
1993-06-11T04:00:00+07:00,1.4616,1.4636,1.4461,1.4511,1.4540250000000001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4541462281847712,1.4508110354814097,1.4496000000000002,1.4424555555555556,1.4561861897931767,1.45498,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.4573187840256587,0,0
