time,open,high,low,close,MA,Smoothing Line,MA,Smoothing Line,EMA,Smoothing Line,SMA #1,SMA #2,SMA #3,SMA #4,SMA #5,SMA #6,SMA #7,SMA #8,SMA #9,SMA #10,EMA 21,EMA 25,EMA 30,EMA 35,EMA 40,EMA 45,EMA 50,EMA 55,EMA 200,LONG,SHORT,DEMA,Volume,Volume MA
2012-11-09T05:00:00+07:00,1.27469,1.2790000000000001,1.26898,1.27145,1.2837555555555555,1.2877939999999959,1.2837555555555555,1.2877939999999959,1.281568229390596,1.286311124960659,1.2927000000000013,1.2907128000000028,1.2635547999999996,1.26905486666667,1.2820808499999992,1.2867905600000031,1.2996366666666659,1.3319186500000013,1.3412241600000026,1.3401593333333324,1.2876008800351817,1.2880312992093055,1.2879113902031063,1.2873065765494105,1.2864211353426076,1.2854024766832552,1.2843515746017002,1.2833343376468374,1.2873380946084927,0,0,1.2741709933719971,92049,81608.4
2012-11-12T05:00:00+07:00,1.27145,1.27393,1.2697500000000002,1.27078,1.28097,1.2856737777777736,1.28097,1.2856737777777736,1.2794105835124767,1.2840636999685275,1.2914940000000015,1.2909590000000029,1.2637587999999995,1.2687659333333365,1.2818702999999991,1.2865464000000029,1.2993110333333324,1.3313882000000012,1.3410876600000023,1.3401117333333323,1.2860717091228924,1.286704276193205,1.2868061392222607,1.2863884334077766,1.2856581531307731,1.2847667168274615,1.283819355989869,1.2828859684451646,1.2871733374482093,0,0,1.2717666779951025,52368,80529
2012-11-13T05:00:00+07:00,1.27078,1.27284,1.2660200000000001,1.2703600000000002,1.2781388888888887,1.2833422222222182,1.2781388888888887,1.2833422222222182,1.2776004668099814,1.2818253599748222,1.2897475000000014,1.2912404000000028,1.2639720999999993,1.268484000000003,1.281591549999999,1.2863015600000032,1.2989784333333325,1.3308578250000014,1.3409527000000023,1.3400630833333322,1.2846433719299022,1.2854470241783431,1.2857450979821148,1.2854979648851224,1.2849119017585404,1.2841403378349632,1.2832915381079133,1.282438612429266,1.2870060405581774,0,0,1.2700372490340857,85374,80641.05
2012-11-14T05:00:00+07:00,1.2703600000000002,1.27791,1.26991,1.27347,1.2758366666666665,1.2809097777777736,1.2758366666666665,1.2809097777777736,1.276774373447985,1.279890287979858,1.2878270000000014,1.2915110000000027,1.2642393999999992,1.26822546666667,1.2813294499999992,1.286017160000003,1.298699599999999,1.3303348000000015,1.3408570000000022,1.3400198166666655,1.2836276108453657,1.2845257146261628,1.284953156176817,1.2848297446137267,1.2843537602093433,1.2836764101030083,1.2829063797507403,1.2821183048425064,1.2868713535874492,0,0,1.2700629245376713,81762,80238.85
2012-11-15T05:00:00+07:00,1.27347,1.28021,1.27173,1.27806,1.2751966666666665,1.2787795555555515,1.2751966666666665,1.2787795555555515,1.277031498758388,1.2784770303838866,1.2863980000000015,1.2918132000000029,1.2645766999999994,1.26798786666667,1.281077299999999,1.2857449200000028,1.2984721666666657,1.3298964000000013,1.3407645000000026,1.3399700999999988,1.2831214644048778,1.284028351962612,1.284508436423474,1.2844536476907418,1.2840467475162047,1.2834322183593991,1.2827163256428682,1.2819733653838454,1.2867836784273752,0,0,1.2718680398784592,80512,80126.4
2012-11-16T05:00:00+07:00,1.27806,1.27848,1.26901,1.27423,1.27461,1.2769504444444404,1.27461,1.2769504444444404,1.2764711990067104,1.2774576243071096,1.2850005000000013,1.2916648000000028,1.2646642999999993,1.26767906666667,1.280849849999999,1.2854795600000029,1.2982179333333326,1.3294940000000013,1.3406759800000025,1.339921049999999,1.28231314945898,1.2832746325808726,1.2838453114929274,1.2838856672634784,1.2835678817837068,1.2830321219089904,1.282383528558834,1.2816968166201366,1.2866587662042173,0,0,1.2718921921014252,81457,80332.2
2012-11-19T05:00:00+07:00,1.27423,1.28208,1.27396,1.2812400000000002,1.2745955555555553,1.2756755555555515,1.2745955555555553,1.2756755555555515,1.2774249592053684,1.2770604994456878,1.2837700000000014,1.291774200000003,1.2649028999999994,1.26745046666667,1.2806626499999993,1.2852441200000029,1.2979779666666658,1.3291058000000016,1.3406123400000025,1.3398598333333323,1.2822155904172545,1.283118122382344,1.2836772268804804,1.2837386857488406,1.2834543265747456,1.2829542035651214,1.282338684301625,1.281680501740846,1.2866048481325336,0,0,1.2745247618400666,68245,80210.2
2012-11-20T05:00:00+07:00,1.2812400000000002,1.28295,1.27648,1.28169,1.2751077777777775,1.2750693333333292,1.2751077777777775,1.2750693333333292,1.2782779673642948,1.2771959995565507,1.2829280000000014,1.291699600000003,1.2651124999999992,1.2671978000000033,1.2805046499999992,1.285010360000003,1.2977234999999991,1.3287077500000015,1.3405556000000025,1.3397909499999991,1.2821678094702313,1.2830082668144713,1.283549018694643,1.283624869873905,1.2833682618637823,1.2828992381927247,1.2823132457015611,1.2816808409643872,1.286555944171016,0,0,1.2766402159991945,78331,80111.05
2012-11-21T05:00:00+07:00,1.28169,1.2833400000000001,1.27363,1.2829000000000002,1.27602,1.2751059999999959,1.27602,1.2751059999999959,1.2792023738914358,1.2776815996452409,1.2822060000000013,1.291560600000003,1.2654158999999994,1.26693986666667,1.2803864999999994,1.284777240000003,1.2974859333333324,1.3283671000000012,1.3405016800000022,1.3397356166666659,1.2822343722456648,1.2829999385979736,1.283507146520795,1.2835845993253547,1.2833454198216465,1.2828992713147802,1.282336255674049,1.2817243823585163,1.2865195666170754,0,0,1.2786316980210684,78349,79716.85
2012-11-22T05:00:00+07:00,1.2829000000000002,1.2898800000000001,1.28226,1.28833,1.2778955555555553,1.2756457777777734,1.2778955555555553,1.2756457777777734,1.2810278991131485,1.2784808797161928,1.2819595000000015,1.2913534000000029,1.2659083999999994,1.26671766666667,1.2802630999999993,1.2845944400000031,1.2972481333333323,1.3280264500000012,1.3404556600000024,1.3396846333333323,1.2827885202233316,1.2834099433212063,1.283818298358163,1.2838482326961684,1.283588570074249,1.283135389953268,1.282571304471145,1.2819602972742836,1.286537580879592,0,0,1.2820317785942248,59044,78469.45
2012-11-23T05:00:00+07:00,1.28833,1.29909,1.2868300000000001,1.29766,1.280882222222222,1.2769002222222179,1.280882222222222,1.2769002222222179,1.284354319290519,1.2800575037729545,1.2821400000000014,1.291047200000003,1.2665997999999994,1.26653566666667,1.2801805999999993,1.284432680000003,1.297108999999999,1.3277455250000014,1.3404278400000025,1.3396322333333324,1.2841404729303014,1.2845061015272674,1.2847113113673136,1.2846155531019368,1.2842749812901393,1.2837668947379086,1.2831630180212963,1.2825210009430592,1.286648251716611,0,0,1.2878185590172762,67042,77298.25
2012-11-26T05:00:00+07:00,1.29766,1.29847,1.29441,1.29716,1.2838599999999998,1.2787531111111068,1.2838599999999998,1.2787531111111068,1.2869154554324151,1.2819556030183639,1.2824840000000015,1.290758800000003,1.267259099999999,1.2663576000000032,1.2800453999999994,1.284346360000003,1.2970410666666659,1.3274495250000014,1.3403895200000027,1.3395906166666658,1.285324066300274,1.2854794783328622,1.2855144525694224,1.2853124668184959,1.2849035187881812,1.2843492036623474,1.2837119192753632,1.28304382233795,1.2867528462268933,0,0,1.291735756127338,71842,78084.7
2012-11-27T05:00:00+07:00,1.29716,1.30087,1.2915400000000001,1.29423,1.2861666666666665,1.2809648888888847,1.2861666666666665,1.2809648888888847,1.2883783643459321,1.2839756824146913,1.2824030000000013,1.290549600000003,1.2679515999999993,1.2661614666666698,1.2798985499999993,1.2843092800000029,1.296905999999999,1.3271259500000014,1.3403549200000024,1.3395517666666659,1.2861336966366128,1.2861525953841806,1.2860767459520404,1.2858078853285795,1.2853584690911968,1.284778803503115,1.2841243930292705,1.2834433286830231,1.2868272457669243,0,0,1.293404932032684,86759,79706.7
2012-11-28T05:00:00+07:00,1.29423,1.29533,1.28799,1.29496,1.288044444444444,1.2833697777777737,1.288044444444444,1.2833697777777737,1.2896946914767458,1.2860741459317535,1.2823590000000014,1.2903518000000032,1.2686623999999993,1.26602246666667,1.2797501999999994,1.284296560000003,1.2967731333333326,1.3268010750000014,1.3402998200000025,1.3395662499999992,1.2869360878514662,1.2868300880469359,1.2866498591164248,1.2863163361436585,1.2858268364526018,1.2852214642203708,1.2845493187928285,1.2838546383729152,1.2869081686946167,0,0,1.294769007330798,83381,79901.8
2012-11-29T05:00:00+07:00,1.29496,1.30143,1.2939,1.2977800000000002,1.2906611111111108,1.2859228888888847,1.2906611111111108,1.2859228888888847,1.2913117531813967,1.2881309167454031,1.2825385000000014,1.290372200000003,1.2694371999999994,1.2659064000000033,1.2795527999999996,1.2842814400000027,1.2966199333333324,1.3264688500000015,1.3402378800000023,1.3395911666666658,1.2879218980467875,1.2876723889664023,1.2873679327218168,1.2869532063578997,1.2864099176012553,1.2857674875151373,1.285068169036247,1.2843519727167396,1.2870163461205408,0,0,1.2966648552283593,75849,79990.5
2012-11-30T05:00:00+07:00,1.2977800000000002,1.30278,1.29681,1.29854,1.2925833333333332,1.288263111111107,1.2925833333333332,1.288263111111107,1.2927574025451174,1.2898115333963225,1.2832745000000014,1.290384000000003,1.2701784999999994,1.2658440000000033,1.2793219999999996,1.2842592000000028,1.2964842666666656,1.3261764500000013,1.3401566800000024,1.3396301166666658,1.288887180042534,1.2885083590459099,1.2880887112558932,1.2875969171157942,1.2870016289377795,1.286322814144914,1.2855964761328649,1.284858687976856,1.287131009343222,0,0,1.298196403673664,83171,79471.5
2012-12-03T05:00:00+07:00,1.29854,1.30759,1.29811,1.30521,1.2951966666666666,1.2905304444444403,1.2951966666666666,1.2905304444444403,1.295247922036094,1.2914780267170585,1.2845595000000014,1.290628000000003,1.2709592999999995,1.2658453333333366,1.2791495499999994,1.2842824800000028,1.296287599999999,1.3259275750000012,1.3400951400000023,1.3396692333333324,1.29037107276594,1.289793100657763,1.2891933105297064,1.2885754217204723,1.2878898421603269,1.2871439961386133,1.286365633931576,1.2855855205491111,1.2873108997975182,0,0,1.3015915385317125,76335,79509.45
2012-12-04T05:00:00+07:00,1.30521,1.3108300000000002,1.3046,1.30953,1.2981555555555557,1.2929282222222183,1.2981555555555557,1.2929282222222183,1.2981043376288752,1.2934232213736472,1.2859675000000013,1.291017400000003,1.2717607999999994,1.2659054666666698,1.2789688999999995,1.284287920000003,1.2961061666666656,1.325676475000001,1.3400527600000023,1.3397043833333326,1.2921127934235819,1.291311323684089,1.2905053550116607,1.289739564958224,1.2889454596159207,1.2881173006543258,1.2872740404440632,1.2864406805295001,1.2875319853716722,0,0,1.305464363299595,77856,79417.2
2012-12-05T05:00:00+07:00,1.30953,1.31267,1.30602,1.30663,1.300188888888889,1.2953571111111073,1.300188888888889,1.2953571111111073,1.2998094701031002,1.295446177098918,1.2874450000000013,1.291406400000003,1.2725442999999994,1.265997200000003,1.2788400499999997,1.2842962000000029,1.2958637333333323,1.3254211250000014,1.3400358200000022,1.3397400333333325,1.2934325394759836,1.2924896834006976,1.2915456546883277,1.290677922460545,1.2898081201224612,1.288922200625877,1.288033097681551,1.2871617276534466,1.287722015367974,0,0,1.307061596619056,79624,77710.2
2012-12-06T05:00:00+07:00,1.30663,1.3086600000000002,1.2950300000000001,1.29692,1.300106666666667,1.2972462222222183,1.300106666666667,1.2972462222222183,1.2992315760824802,1.2970301416791348,1.2885565000000014,1.2915214000000033,1.2732335999999993,1.2660198000000031,1.2786698999999997,1.284264480000003,1.2955942666666658,1.3251272750000012,1.3400292200000021,1.339764416666666,1.2937495813418032,1.2928304769852592,1.2918923866439196,1.29102470454607,1.2901550410920972,1.2892699310334474,1.2883816036548235,1.2875102373801093,1.2878135376031186,0,0,1.3045709620787487,85923,77263.65
2012-12-07T05:00:00+07:00,1.29692,1.29738,1.28762,1.29271,1.2996122222222222,1.2986519999999964,1.2996122222222222,1.2986519999999964,1.2979272608659842,1.2980641133433082,1.2896195000000013,1.291663200000003,1.2740094999999994,1.266029200000003,1.2785337999999995,1.284218720000003,1.2952754666666657,1.3247883750000011,1.3400324400000023,1.3398011333333326,1.2936550739470938,1.2928212095248546,1.291945135892699,1.2911183320712885,1.290279673233946,1.2894194992493846,1.2885513446879677,1.2876959431879624,1.287862258621993,0,0,1.3011553174898023,79308,76626.6
2012-12-10T05:00:00+07:00,1.29271,1.29465,1.28858,1.29403,1.29959,1.299530666666663,1.29959,1.299530666666663,1.2971478086927875,1.2984440906746468,1.2907820000000014,1.2917692000000032,1.2748337999999995,1.2661077333333364,1.2783961499999996,1.284174240000003,1.295009999999999,1.324453250000001,1.3400303600000023,1.3398484666666657,1.2936891581337215,1.292914193407558,1.2920796432544603,1.2912800914006612,1.290462616003022,1.289619955803759,1.2887661939158905,1.287922159502678,1.287923629182968,0,0,1.2991066922532846,65575,77286.95
2012-12-11T05:00:00+07:00,1.29403,1.30148,1.29288,1.3005600000000002,1.300212222222222,1.2999419999999964,1.300212222222222,1.2999419999999964,1.29783024695423,1.2983892725397177,1.2922920000000013,1.2919396000000032,1.2757791999999994,1.2662921333333366,1.2783433499999997,1.2841494400000029,1.2947614333333326,1.324105600000001,1.340036580000002,1.3399116333333327,1.294313780121565,1.2935023323762074,1.2926267630444952,1.2917956418784022,1.2909551713199476,1.2900956098992478,1.2892286961152675,1.2883735109490109,1.2880493642159734,0,0,1.2999433044117816,66398,76338.15
2012-12-12T05:00:00+07:00,1.3005600000000002,1.30975,1.29956,1.3073700000000001,1.301277777777778,1.300159777777774,1.301277777777778,1.300159777777774,1.299738197563384,1.2983750180317746,1.2939870000000016,1.2922762000000032,1.2766950999999995,1.2665306666666698,1.2783055999999997,1.284202720000003,1.294533066666666,1.3237919750000011,1.340025360000002,1.3399809333333326,1.2955007092014228,1.294569076039576,1.2935779396222697,1.2926608839962688,1.2917558946701941,1.290846670338411,1.2899401197970217,1.2890519569865462,1.2882416093481528,0,0,1.3029550040167484,72843,75892.2
2012-12-13T05:00:00+07:00,1.3073700000000001,1.31003,1.3040800000000001,1.30765,1.3022900000000002,1.3005964444444407,1.3022900000000002,1.3005964444444407,1.3013205580507072,1.29879281442542,1.2954665000000014,1.2923946000000033,1.2774906999999993,1.2667828000000032,1.2782076499999997,1.2842490400000028,1.294298799999999,1.323438275000001,1.339967920000002,1.3400410666666658,1.2966051901831117,1.2955753009596087,1.294485814485349,1.2934936126631427,1.2925312168814043,1.2915772498889149,1.290634624903021,1.2897161728084552,1.2884347276630965,0,0,1.3051598916032574,73789,75556.05
2012-12-14T05:00:00+07:00,1.30765,1.3173300000000001,1.30663,1.31612,1.3035022222222223,1.3013744444444408,1.3035022222222223,1.3013744444444408,1.3042804464405657,1.3000634515403362,1.2975610000000015,1.292650800000003,1.2783361999999994,1.2670376000000032,1.2782294999999997,1.284329840000003,1.2940554666666657,1.323069975000001,1.339925400000002,1.3401124999999992,1.2983792638028289,1.2971556624242542,1.2958815683895202,1.2947506341818569,1.2936818892286528,1.2926443259807012,1.2916340513774123,1.2906591666367246,1.2887102030097324,0,0,1.3097198239944927,80422,75504.3
2012-12-17T05:00:00+07:00,1.31612,1.31871,1.31441,1.31624,1.304247777777778,1.3023059999999964,1.304247777777778,1.3023059999999964,1.3066723571524526,1.3019683612322694,1.2993110000000017,1.2930392000000033,1.2792385999999996,1.2672678666666697,1.2782335999999996,1.284421440000003,1.2937999333333323,1.3227167750000008,1.3398992000000023,1.3401957333333325,1.3000029670934807,1.2986236883916193,1.2971950155901963,1.2959444878384203,1.2947822848760355,1.2936702248511056,1.2925989905390824,1.2915727678282702,1.2889841313379937,0,0,1.3129373877651036,72860,75735.05
